superfamily,family,subfamily,genus,genus and synonyms
Chalcidoidea,Encyrtidae,Encyrtinae,Cerapterocerus,Cerapterocerus Westwood 1833	Jurinia Costa 1839	Telegraphus Ratzeburg 1848
Chalcidoidea,Encyrtidae,Encyrtinae,Ceraptroceroideus,Ceraptroceroideus Girault 1916
Chalcidoidea,Encyrtidae,Encyrtinae,Cerchysiella,Aratus Howard 1897 Homo.	Cerchysiella Girault 1914	Cerchysiella Girault 1915 Homo.	Ericydnella Girault 1915 Syn.	Mirrencyrtus Girault 1915 Syn.	Zeteticontus Silvestri 1915 Syn.	Mimencyrtus Girault 1923 Syn.	Aratiscus Ghesquière 1946 Syn.	Prolitomastix Hoffer 1954 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Cerchysius,Cerchysius Westwood 1832
Chalcidoidea,Encyrtidae,Encyrtinae,Cercobelus,Cercobelus Walker 1842
Chalcidoidea,Encyrtidae,Encyrtinae,Charitopsis,Charitopsis Trjapitzin 1969
Chalcidoidea,Encyrtidae,Encyrtinae,Cheiloneurella,Cheiloneurella Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Cheiloneuromyia,Cheiloneuromyia Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Cheiloneurus,Cheiloneurus Westwood 1833	Chilonevrus Agassiz 1848 Emend.	Chrysopophagus Ashmead 1894 Syn.	Blatticida Ashmead 1904 Syn.	Saronotum Perkins 1906 Syn.	Cristatithorax Girault 1911 Syn.	Chrysopophagoides Girault 1915 Syn.	Epicheiloneurus Girault 1915 Syn.	Eusemionella Girault 1915 Syn.	Paracheiloneurus Girault 1915 Syn.	Eusemionopsis Girault 1918 Syn.	Procheiloneurus Girault 1920 Homo.	Raphaelana Girault 1926 Syn.	Bekilyia Risbec 1952 Syn.	Lepidoneurus Hoffer 1957 Syn.	Metacheiloneurus Hoffer 1957 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Cheilopsis,Cheilopsis Prinsloo 1983
Chalcidoidea,Encyrtidae,Encyrtinae,Choreia,Choreia Westwood 1833	Crantor Haliday 1833	Choreaspis Hoffer 1953	Choreaspis Hoffer 1954	Paraschaediella Hoffer 1954
Chalcidoidea,Encyrtidae,Encyrtinae,Chrysomelechthrus,Chrysomelechthrus Trjapitzin 1977
Chalcidoidea,Encyrtidae,Encyrtinae,Cibdeloencyrtus,Cibdeloencyrtus De Santis 1964
Chalcidoidea,Encyrtidae,Encyrtinae,Cicoencyrtus,Cicoencyrtus Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Cirrhencyrtus,Cirrhencyrtus Timberlake 1918	Neoanisotylus De Santis 1939
Chalcidoidea,Encyrtidae,Encyrtinae,Coagerus,Coagerus Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Coccidaphycus,Coccidaphycus Blanchard 1940
Chalcidoidea,Encyrtidae,Encyrtinae,Coccidencyrtus,"Coccidencyrtus Ashmead 1900	Encyrtomyia Girault 1915	Omphalencyrtus Girault 1915	Coccidencyrtoides Blanchard 1940	Neoadelencyrtus Hayat, Alam & Agarwal 1975"
Chalcidoidea,Encyrtidae,Encyrtinae,Coccidoctonus,Coccidoctonus Crawford 1912	Quaylea Timberlake 1919 Syn.	Cerchysiopsis Girault 1922 Syn.	Xyphigaster Risbec 1954 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Coccopilatus,Coccopilatus Annecke 1963	Coccopilatoides Hoffer 1976
Chalcidoidea,Encyrtidae,Encyrtinae,Coelopencyrtus,Coelopencyrtus Timberlake 1919	Epaenasomyia Girault 1919	Nesencyrtus Timberlake 1919	Giraultella Gahan & Fagan 1923	Batrachencyrtus Jansson 1957	Lymanera Szelényi 1972
Chalcidoidea,Encyrtidae,Encyrtinae,Comones,Comones Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Comperia,Comperia Gomes 1942
Chalcidoidea,Encyrtidae,Encyrtinae,Comperiella,Comperiella Howard 1906	Pseudanusia Girault 1915	Habrolepistia Mercet 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Conchynilla,Conchynilla Girault 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Copidosoma,Copidosoma Ratzeburg 1844	Litomastix Thomson 1876 Syn.	Pentacnemus Howard 1892 Syn.	Berecyntus Howard 1898 Syn.	Parapsilophrys Howard 1898 Syn.	Pseudencyrtella Girault 1913 Syn.	Paracaenocercus Girault 1915 Syn.	Zaomencyrtus Girault 1915 Syn.	Paracopidosomopsis Girault 1916 Syn.	Verdunia Mercet 1917 Syn.	Limastotix Mercet 1921 Syn.	Litomastiellus Mercet 1921 Syn.	Paralitomastix Mercet 1921 Syn.	Angeliconana Girault 1922 Syn.	Neocopidosoma Ishii 1923 Syn.	Parasteropaeus Girault 1923 Syn.	Mesocopidosomyiia Girault 1925 Syn.	Mesencyrtus Timberlake 1941 Syn.	Berecyntiscus Ghesquière 1946 Syn.	Arrenoclavus Doutt 1948 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Copidosomopsis,Copidosomopsis Girault 1915	Pentalitomastix Eady 1960	Pseudolitomastix Eady 1960
Chalcidoidea,Encyrtidae,Encyrtinae,Copidosomyia,Copidosomyia Girault 1915	Acridencyrtus Subba Rao 1979	Neochrysopophilus Tachikawa 1979
Chalcidoidea,Encyrtidae,Encyrtinae,Cowperia,Cowperia Girault 1919	Aminellus Masi 1919
Chalcidoidea,Encyrtidae,Encyrtinae,Cyderius,Cyderius Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Deilio,Deilio Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Deloencyrtus,Deloencyrtus De Santis 1967
Chalcidoidea,Encyrtidae,Encyrtinae,Diaphorencyrtus,Diaphorencyrtus Hayat 1981
Chalcidoidea,Encyrtidae,Encyrtinae,Diasula,Diasula Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Dionencyrtus,Dionencyrtus De Santis 1985
Chalcidoidea,Encyrtidae,Encyrtinae,Discodes,Discodes Förster 1856	Phaenodiscus Förster 1856
Chalcidoidea,Encyrtidae,Encyrtinae,Diversinervus,Diversinervus Silvestri 1915	Cheiloneuroides Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Doddanusia,Doddanusia Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Ebito,Ebito Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Echthrobaccella,Echthrobaccella Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Echthrogonatopus,Echthrogonatopus Perkins 1906
Chalcidoidea,Encyrtidae,Encyrtinae,Echthroplexiella,Echthroplexiella Mercet 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Echthroplexis,Echthroplexis Förster 1856	Caenocercus Thomson 1876	Bothriencyrtus Timberlake 1919	Eucantabria Mercet 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Ectroma,Ectroma Westwood 1833	Metallon Walker 1848	Pezobius Förster 1860	Concentrolinea Bakkendorf 1965	Idiococcophilus Tachikawa & Gordh 1987
Chalcidoidea,Encyrtidae,Encyrtinae,Encyrtoalces,Encyrtoalces De Santis 1985
Chalcidoidea,Encyrtidae,Encyrtinae,Encyrtoidea,Encyrtoidea Girault 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Encyrtus,Encyrtus Latreille 1809	Comys Förster 1856	Eucomys Förster 1856	Howardia Dalla Torre 1897	Howardiella Dalla Torre 1898	Allorhopoideus Brèthes 1916	Prorhopoideus Brèthes 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Epiblatticida,Epiblatticida Girault 1915	Neasteropaeus Girault 1915	Blatticidella Girault 1923 Homo.	Microencyrtus Girault 1923	Magellanana Girault 1939
Chalcidoidea,Encyrtidae,Encyrtinae,Epicerchysius,Epicerchysius Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Epiencyrtus,Epiencyrtus Ashmead 1900
Chalcidoidea,Encyrtidae,Encyrtinae,Epistenoterys,Epistenoterys Girault 1915	Gounodia Girault 1940
Chalcidoidea,Encyrtidae,Encyrtinae,Epitetracnemus,Epitetracnemus Girault 1915	Anabrolepis Timberlake 1920
Chalcidoidea,Encyrtidae,Encyrtinae,Epitetralophidea,Epitetralophidea Girault 1915	Ectromomyiella Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Eremencyrtus,Eremencyrtus Trjapitzin 1972
Chalcidoidea,Encyrtidae,Encyrtinae,Erencyrtus,Erencyrtus Mahdihassan 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Ethoris,Ethoris Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Eucoccidophagus,Eucoccidophagus Hoffer 1963
Chalcidoidea,Encyrtidae,Encyrtinae,Eugahania,Eugahania Mercet 1926
Chalcidoidea,Encyrtidae,Encyrtinae,Euogus,Euogus Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Eupoecilopoda,Eupoecilopoda Novicky & Hoffer 1953
Chalcidoidea,Encyrtidae,Encyrtinae,Euscapularia,Euscapularia Hoffer 1976
Chalcidoidea,Encyrtidae,Encyrtinae,Eusemion,Eusemion Dahlbom 1857
Chalcidoidea,Encyrtidae,Encyrtinae,Exoristobia,Exoristobia Ashmead 1904	Parasyrpophagus Girault 1915	Parageniaspis Masi 1917	Mirsyrpophagus Girault 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Forcipestricis,Forcipestricis Burks 1968
Chalcidoidea,Encyrtidae,Encyrtinae,Formicencyrtus,Formicencyrtus Girault 1916
Chalcidoidea,Encyrtidae,Encyrtinae,Fulgoridicida,Fulgoridicida Perkins 1906
Chalcidoidea,Encyrtidae,Encyrtinae,Gahaniella,Gahaniella Timberlake 1926
Chalcidoidea,Encyrtidae,Encyrtinae,Gentakola,Gentakola Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Ginsiana,Ginsiana Erdös & Novicky 1955	Tatranus Hoffer 1963	Poglothyrea Szelényi 1972
Chalcidoidea,Encyrtidae,Encyrtinae,Globulencyrtus,Globulencyrtus Hoffer 1976
Chalcidoidea,Encyrtidae,Encyrtinae,Gonzalezia,Gonzalezia De Santis 1964
Chalcidoidea,Encyrtidae,Encyrtinae,Grissellia,Grissellia Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Gwala,Gwala Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Habrolepis,Habrolepis Förster 1856	Gymnoneura Risbec 1951
Chalcidoidea,Encyrtidae,Encyrtinae,Habrolepoidea,Habrolepoidea Howard 1894
Chalcidoidea,Encyrtidae,Encyrtinae,Habrolepopteryx,Habrolepopteryx Ashmead 1900
Chalcidoidea,Encyrtidae,Encyrtinae,Hadrencyrtus,Hadrencyrtus Annecke & Mynhardt 1973
Chalcidoidea,Encyrtidae,Encyrtinae,Hadzhibeylia,Hadzhibeylia Myartseva & Trjapitzin 1981
Chalcidoidea,Encyrtidae,Encyrtinae,Haligra,Haligra Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Helegonatopus,Helegonatopus Perkins 1906	Chalcerinys Perkins 1906	Schedioides Mercet 1919	Euchalcerinys Timberlake 1922	Hazmburkia Hoffer 1954	Masencyrtus Hoffer 1960	Paludencyrtus Hoffer 1965
Chalcidoidea,Encyrtidae,Encyrtinae,Helygia,Helygia Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Hemencyrtus,Hemencyrtus Ashmead 1900	Hemiencyrtus Schulz 1906
Chalcidoidea,Encyrtidae,Encyrtinae,Hemileucoceras,Hemileucoceras Hoffer 1976
Chalcidoidea,Encyrtidae,Encyrtinae,Hengata,Hengata Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Hesperencyrtus,Hesperencyrtus Annecke 1971
Chalcidoidea,Encyrtidae,Encyrtinae,Heterococcidoxenus,Heterococcidoxenus Ishii 1940	Microsphenus Kerrich 1963
Chalcidoidea,Encyrtidae,Encyrtinae,Hexacladia,Hexacladia Ashmead 1891	Thysanomastix Perkins 1907	Sophencyrtus Crawford 1911
Chalcidoidea,Encyrtidae,Encyrtinae,Hexacnemus,Hexacnemus Timberlake 1926
Chalcidoidea,Encyrtidae,Encyrtinae,Hexencyrtus,Hexencyrtus Girault 1915	Heteroleptomastix Ishii 1928	Calliencyrtus De Santis 1960
Chalcidoidea,Encyrtidae,Encyrtinae,Homalopoda,Homalopoda Howard 1894
Chalcidoidea,Encyrtidae,Encyrtinae,Homalotyloidea,Homalotyloidea Mercet 1921	Aphycaspis Hoffer 1954
Chalcidoidea,Encyrtidae,Encyrtinae,Homalotylus,Homalotylus Mayr 1876	Nobrimus Thomson 1876	Mendozaniella Brèthes 1913	Hemaenasioidea Girault 1916	Anisotylus Timberlake 1919	Lepidaphycus Blanchard 1936	Neoaenasioidea Agarwal 1966
Chalcidoidea,Encyrtidae,Encyrtinae,Homosemion,Homosemion Annecke 1967
Chalcidoidea,Encyrtidae,Encyrtinae,Hoplopsis,Hoplopsis De Stefani 1889	Mayriella Mercet 1921	Mayrisca Ghesquière 1946	Mayriella Hoffer 1953
Chalcidoidea,Encyrtidae,Encyrtinae,Hypergonatopus,Hypergonatopus Timberlake 1922	Aulonops Timberlake 1922
Chalcidoidea,Encyrtidae,Encyrtinae,Iceromyia,Iceromyia Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Ilicia,Ilicia Mercet 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Indaphycus,Indaphycus Hayat 1981
Chalcidoidea,Encyrtidae,Encyrtinae,Ioessa,Ioessa Erdös 1955
Chalcidoidea,Encyrtidae,Encyrtinae,Islawes,Islawes Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Isodromoides,Isodromoides Girault 1914	Neocopidosomyia Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Isodromus,Isodromus Howard 1887	Parataneostigma Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Ixodiphagus,Ixodiphagus Howard 1907	Hunterellus Howard 1908	Australzaomma Girault 1925
Chalcidoidea,Encyrtidae,Encyrtinae,Kataka,Kataka Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Koenigsmannia,Koenigsmannia Trjapitzin 1982
Chalcidoidea,Encyrtidae,Encyrtinae,Kurdjumovia,Kurdjumovia Trjapitzin 1977
Chalcidoidea,Encyrtidae,Encyrtinae,Laccacida,Laccacida Prinsloo 1977
Chalcidoidea,Encyrtidae,Encyrtinae,Lakshaphagus,"Lakshaphagus Mahdihassan 1931	Cheilonicetus Shafee, Alam & Agarwal 1975"
Chalcidoidea,Encyrtidae,Encyrtinae,Lamennaisia,"Lamennaisia Girault 1922	Mercetencyrtus Trjapitzin 1963	Sabirella Agarwal, Agarwal & Khan 1980"
Chalcidoidea,Encyrtidae,Encyrtinae,Leefmansia,Leefmansia Waterston 1928
Chalcidoidea,Encyrtidae,Encyrtinae,Leiocyrtus,Leiocyrtus Erdös & Novicky 1955
Chalcidoidea,Encyrtidae,Encyrtinae,Leurocerus,Leurocerus Crawford 1911
Chalcidoidea,Encyrtidae,Encyrtinae,Lirencyrtus,Lirencyrtus Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Lochitoencyrtus,Lochitoencyrtus De Santis 1964
Chalcidoidea,Encyrtidae,Encyrtinae,Lohiella,Lohiella Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Lombitsikala,Lombitsikala Risbec 1957
Chalcidoidea,Encyrtidae,Encyrtinae,Mahencyrtus,Mahencyrtus Masi 1917	Tyndarichoides Mercet 1921 Homo.	Protyndarichus Mercet 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Manmohanencyrtus,Manmohanencyrtus Singh 1995
Chalcidoidea,Encyrtidae,Encyrtinae,Mariola,Mariola Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Mashhoodiella,Mashhoodiella Hayat 1972
Chalcidoidea,Encyrtidae,Encyrtinae,Mayrencyrtus,Mayrencyrtus Hincks 1944	Liothorax Mayr 1876
Chalcidoidea,Encyrtidae,Encyrtinae,Mayridia,Mayridia Mercet 1921	Superprionomitus Mercet 1921	Indoencyrtus Hayat & Verma 1978
Chalcidoidea,Encyrtidae,Encyrtinae,Melys,Melys Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Meniscocephalus,Meniscocephalus Perkins 1906	Helmecephala Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Merlen,Merlen Noyes & Woolley 1994
Chalcidoidea,Encyrtidae,Encyrtinae,Meromyzobia,Meromyzobia Ashmead 1900	Desantisella Subba Rao 1971
Chalcidoidea,Encyrtidae,Encyrtinae,Mesanusia,Mesanusia Girault 1922
Chalcidoidea,Encyrtidae,Encyrtinae,Mesastymachus,Mesastymachus Girault 1923
Chalcidoidea,Encyrtidae,Encyrtinae,Mesocalocerinus,Mesocalocerinus Girault 1922
Chalcidoidea,Encyrtidae,Encyrtinae,Mesorhopella,Mesorhopella Girault 1923	Pararhopella Girault 1923 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Metanotalia,Metanotalia Mercet 1921
Chalcidoidea,Encyrtidae,Encyrtinae,Metaphycus,Aenasioidea Girault 1911 Homo.	Metaphycus Mercet 1917	Tyndarichoides Girault 1920 Syn.	Euaphycus Mercet 1921 Syn.	Mercetiella Dozier 1926 Syn.	Oaphycus Girault 1932 Syn.	Erythraphycus Compere 1947 Syn.	Melanaphycus Compere 1947 Syn.	Anaphycus Sugonjaev 1960 Syn.	Mesaphycus Sugonjaev 1960 Syn.	Notoencyrtus De Santis 1964 Syn.	Xenaphycus Trjapitzin 1978 Syn.	Aenigmaphycus Sharkov & Voynovich 1988 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Metapsyllaephagus,Metapsyllaephagus Myartseva 1980	Tassiliana Trjapitzin 1989
Chalcidoidea,Encyrtidae,Encyrtinae,Microterys,Microterys Thomson 1876	Sceptrophorus Förster 1856	Apentelicus Fullaway 1913	Paraphaenodiscoides Mercet 1921	Birous Erdös & Novicky 1955
Chalcidoidea,Encyrtidae,Encyrtinae,Moorella,Moorella Cameron 1913	Chrysopophilus Timberlake 1925
Chalcidoidea,Encyrtidae,Encyrtinae,Mozartella,Mozartella Girault 1926
Chalcidoidea,Encyrtidae,Encyrtinae,Mucrencyrtus,Mucrencyrtus Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Muluencyrtus,Muluencyrtus Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Nassauia,Nassauia Girault 1932
Chalcidoidea,Encyrtidae,Encyrtinae,Nathismusia,Nathismusia Noyes & Hayat 1984
Chalcidoidea,Encyrtidae,Encyrtinae,Neabrolepoideus,Neabrolepoideus Girault 1917
Chalcidoidea,Encyrtidae,Encyrtinae,Neapsilophrys,Neapsilophrys Noyes 1980
Chalcidoidea,Encyrtidae,Encyrtinae,Neastymachus,"Neastymachus Girault 1915	Nikolskiella Trjapitzin 1962	Pseudmicroterys Shafee, Alam & Agarwal 1975"
Chalcidoidea,Encyrtidae,Encyrtinae,Neblatticida,Neblatticida Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Negeniaspidius,Negeniaspidius Trjapitzin 1982
Chalcidoidea,Encyrtidae,Encyrtinae,Neocladella,Neocladella Girault 1915	Pteromalencyrtus Girault 1915
Chalcidoidea,Encyrtidae,Encyrtinae,Neocladia,Neocladia Perkins 1906	Paraleptomastix Girault 1915 Syn.	Eucomomorphella Girault 1923 Syn.	Phyllotibia Risbec 1951 Syn.
Chalcidoidea,Encyrtidae,Encyrtinae,Neococcidencyrtus,Neococcidencyrtus Compere 1928	Xenocomys Blanchard 1940	Platylyca De Santis 1972
Chalcidoidea,Encyrtidae,Encyrtinae,Neocyrtus,Neocyrtus Trjapitzin 1985
Chalcidoidea,Encyrtidae,Encyrtinae,Nerissa,Nerissa Trjapitzin 1977
Chalcidoidea,Encyrtidae,Encyrtinae,Nezarhopalus,Nezarhopalus Girault 1915
