130	"Gersdorf, E."	1965	"Gersdorf, E. 1965. Die Wirkung der chemischen Bekaempfung auf die Parasiten der Ruebenfliege Mitteilungen aus der Biologischen Bundesanstalt fuer Land- und Forstwirtschaft Berlin-Dahlem 115:43-48"	"Gersdorf 1965"
131	"Gomez Clemente, F."	1932	"Gomez Clemente, F. 1932. Un ensayo de lucha biologica contra la Ceratitis capitata en Valencia Boletin de Patologia Vegetal y Entomologia Agricola 6:80-89"	"Gomez Clemente 1932"
132	"Gomez Clemente, F."	1934	"Gomez Clemente, F. 1934. Los parasitos de la Ceratitis capitata Wied. y erevos ensayos de importacion y aclimatacion Boletin de Patologia Vegetal y Entomologia Agricola 7:69-80"	"Gomez Clemente 1934"
133	"Good, C. A."	1915	"Good, C. A. 1915. The apple maggot in Nova Scotia Proceedings of the Entomological Society of Nova Scotia 1:54-69"	"Good 1915"
134	"Good, C. A."	1916	"Good, C. A. 1916. A few observations on the apple maggot parasite, Biosteres rhagoletis, Richmond Canadian Entomologist 48:168"	"Good 1916"
135	"Goureau, C. C."	1851	"Goureau, C. C. 1851. Memoire pour servir a l'histoire des Dipteres dont les larves minent les feuilles des plantes et a celle de leurs parasites Annales de la Societe Entomologique de France 2:131-176"	"Goureau 1851"
136	"Goureau, C. C."	1865	"Goureau, C. C. 1865. Les insectes nuisibles aux arbres fruitiers, aux plantes potageres, industrielles et economiques, aux cereales et aux plantes fourrageres Bulletin de la Societe de Sciences d'Histoire Naturelle, Yonne 19:3-147"	"Goureau 1865"
137	"Gowdey, C. C."	1925	"Gowdey, C. C. 1925. Report of the government entomologist Report of the Department of Science and Agriculture, Jamaica for 1924 pp.17-20"	"Gowdey 1925"
138	"Graeffe, E."	1907	"Graeffe, E. 1907. Beitraege zur Fauna der Braconiden oder Ichneumones adsciti des osterreichischen Kuestenlandes und suedlichen Krains Bollettino della Societa Adriatica di Scienze Trieste 24:137-158"	"Graeffe 1907"
139	"Grigarick, A. A."	1959	"Grigarick, A. A. 1959. Bionomics of the rice leaf miner, Hydrellia griseola (Fallen), in California (Diptera: Ephydriidae) Hilgardia 29:1-80"	"Grigarick 1959"
140	"Guagliumi, P."	1963	"Guagliumi, P. 1963. La mosca de Mediterraneo (Ceratitis capitata Wied.: Dipt., Trupetidea) in Venezuela Rivista de Agricoltura Subtropicale e Tropicale 57:364-369"	"Guagliumi 1963"
141	"Guillochon, L."	1916	"Guillochon, L. 1916. Concerning the fruit fly (Ceratitis capitata) in Tunis International Review of the Science and Practice of Agriculture 7:1562-1563"	"Guillochon 1916"
142	"Haliday, A. H."	1833	"Haliday, A. H. 1833. An essay on the classification of the parasitic Hymenoptera of Britain, which correspond with the Ichneumones minuti of Linnaeus Entomologist's Monthly Magazine 1:259-276"	"Haliday 1833"
143	"Haliday, A. H."	1836	"Haliday, A. H. 1836a. Essay on parasitic Hymenoptera Entomologist's Monthly Magazine 4:38-59"	"Haliday 1836a"
144	"Hedqvist, K-J"	1965	"Hedqvist, K-J 1965. Braconidae from the Cape Verde Islands Commentationes Biologicae Societas Scientiarum Fennica 28:1-28"	"Hedqvist 1965"
145	"Hellen, W."	1959	"Hellen, W. 1959. Zur Kenntnis der Opiinen Finnlands (Hym., Brac.) Notulae Entomologicae 39:21-22"	"Hellen 1959"
146	"Hills, O. A. and Taylor, E. A."	1951	"Hills, O. A. and Taylor, E. A. 1951. Parasitization of dipterous leaf miners in cantaloups and lettuce in the Salt River Valley, Arizona Journal of Economic Entomology 44:759-762"	"Hills and Taylor 1951"
147	"Hille Ris Lambers, D."	1932	"Hille Ris Lambers, D. 1932. Gegevens over biologie en bestrijding der beitenvlieg. II Mededelingen van het instituut voor SuikBiet Teelt 2:163-214"	"Hille Ris Lambers 1932"
148	"Hille Ris Lambers, D."	1933	"Hille Ris Lambers, D. 1933. Gegevens over Biologie en Bestrijding der Bietenvlieg. III Mededelingen van het instituut voor SuikBiet Teelt 3:111-120"	"Hille Ris Lambers 1933"
149	"Isaakides, C. A."	1956	"Isaakides, C. A. 1956. La lutte contre la mouche des olives. Les parasites du dacus Proceedings of the Athens Academy 23:195-206"	"Isaakides 1956"
150	"Illingworth, J. F."	1929	"Illingworth, J. F. 1929. Preliminary notes of pests of agricultural crops of Kona March 15, 1928 Proceedings of the Hawaiian Entomological Society 12:248-254"	"Illingworth 1929"
151	"Isaakides, C. A."	1955	"Isaakides, C. A. 1955. La lutte biologique contre la mouche des olives en Grece Proceedings of the Athens Academy 22:1-19"	"Isaakides 1955"
152	"Isaakides, C. A."	1957	"Isaakides, C. A. 1957. Sur la lutte biologique contre le Dacus oleae Rossi Entomophaga 2:245-249"	"Isaakides 1957"
153	"Jannone, G. and Binaghi, G."	1959	"Jannone, G. and Binaghi, G. 1959. Primi esperimenti d'introduzione in Liguria di un endofago della mosca delle olive: Opius concolor Szepl. (= O. siculus Mon.) (Hymenop., Braconidae) della Sicilia Bollettino del Laboratorio di Entomologia Agraria Filippo Silvestri 17:89-123"	"Jannone and Binaghi 1959"
154	"Jannone, G."	1960	"Jannone, G. 1960. Demonstrating tests of the chemical and biological control of the olive fly, carried out in centro-eastern Liguria in 1959.  (Use of synthetic organic insecticides and further introductions from Sicily of the hymenopterous braconid Opius concolor Szepl. = O. siculus Mon.) Agricoltura della Spezia 8:164-175"	"Jannone 1960"
155	"Jarvis, H."	1926	"Jarvis, H. 1926. The Queensland fruit fly (Chaetodacus tryoni Froggatt) Queensland Agricultural Journal 26:101-104"	"Jarvis 1926"
156	"Jarvis, H."	1924	"Jarvis, H. 1924. Fruit fly investigations Queensland Agricultural Journal 22:435-438"	"Jarvis 1924"
157	"Jarvis, H."	1923	"Jarvis, H. 1923. Fruit fly investigations Queensland Agricultural Journal 19:194-197"	"Jarvis 1923"
158	"Jarvis, H."	1922	"Jarvis, H. 1922a. Fruit fly investigations. First progress report Queensland Agricultural Journal 17:246-247"	"Jarvis 1922a"
159	"Jarvis, H."	1922	"Jarvis, H. 1922b. Fruit fly investigations. Second progress report Queensland Agricultural Journal 17:309-312"	"Jarvis 1922b"
160	"Kaufmann, O."	1937	"Kaufmann, O. 1937. Untersuchungen ueber die Zusammensetzung und Veraenderung der Parasitengarnitur der RŸbenfliegenpuparien in Deutschland Zeitschrift fuer Pflanzenkrankheiten und Pflanzenschutz 47:75-86"	"Kaufmann 1937"
161	"Keilin, D.and Picado, C."	1920	"Keilin, D.and Picado, C. 1920. Biologie et morphologie larvaires d'Anastrepha striata Schiner. Mouche des fruits de l'Amerique centrale Bulletin Scientifique de la France et de la Belgique 48:423-441"	"Keilin and Picado 1920"
162	"Keilin, D.and Picado, C."	1913	"Keilin, D.and Picado, C. 1913. Evolution et formes larvaires du Diachasma crawfordi n. sp. braconide parasite d'une mouche des fruits (Anastrepha striata Schin.) Bulletin Scientifique de la France et de la Belgique 47:203-214"	"Keilin and Picado 1913"
163	"Khare, J. L."	1923	"Khare, J. L. 1923. Ber (Zizyphus jujuba) fruit and its fly pest Bulletin of the Agricultural Research Institute, Pusa 143:1-16"	"Khare 1923"
164	"Kriechbaumer, J."	1894	"Kriechbaumer, J. 1894. Hymenoptera Ichneumonidea a medico nautico Dr. Joh. Brauns in itinere secondo ad oras Africae lecta, enumerata et quoad nova descripta Berliner Entomologische Zeitschrift 39:297-318"	"Kriechbaumer 1894"
165	"Lathrop, F. H. and Newton, R. C."	1933	"Lathrop, F. H. and Newton, R. C. 1933. The biology of Opius melleus Gahan, a parasite of the blueberry maggot Journal of Agricultural Research 46:143-160"	"Lathrop and Newton 1933"
166	"Latiere, H."	1917	"Latiere, H. 1917. La lutte contre les maladies des plantes en Italie Annales des Epiphyties (Paris) 4:76-144"	"Latiere 1917"
167	"Lever, R. J. A. W."	1938	"Lever, R. J. A. W. 1938a. Division of entomology - Annual report for 1937 Report of the Division, Annual Bulletin of the Fiji Department of Agriculture 1937:25-27"	"Lever 1938a"
168	"Lever, R. J. A. W."	1938	"Lever, R. J. A. W. 1938b. Entomological notes Fiji Agricultural Journal 9:19-20"	"Lever 1938b"
169	"Lever, R. J. A. W."	1944	"Lever, R. J. A. W. 1944b. Entomological notes Fiji Agricultural Journal 15:14-19"	"Lever 1944b"
170	"Lever, R. J. A. W."	1944	"Lever, R. J. A. W. 1944a. Division of entomology - Annual report for the year 1943 Fiji Agricultural Journal 15:73-75"	"Lever 1944a"
171	"Marchal, P."	1910	"Marchal, P. 1910. Sur un braconide (Hym.) nouveau, parasite des Dacus oleae Bulletin de la Societe Entomologique de France pp.243-244"	"Marchal 1910"
172	"Marchal, P."	1911	"Marchal, P. 1911. Les parasites de la mouche des olives en Tunisie Comptes Rendus Hebdomadaires des Seances de l'Academie des Sciences 152:215-218"	"Marchal 1911"
173	"Marsh, P. M."	1963	"Marsh, P. M. 1963. A key to the nearctic subfamilies of the family Braconidae (Hymenoptera) Annals of the Entomological Society of America 56:522-527"	"Marsh 1963"
174	"Marshall, T. A."	1885	"Marshall, T. A. 1885. A monograph of British Braconidae. Part I Transactions of the Entomological Society of London 1885:1-280"	"Marshall 1885"
175	"Martelli, G."	1938	"Martelli, G. 1938. Contributo all conoscenza biologica del Dascus oleae Rossi e dei suoi parassiti in Tripolitania Agricoltura Coloniale 31:149-155"	"Martelli 1938"
176	"Marucci, P. E. and Clancy, D. W."	1950	"Marucci, P. E. and Clancy, D. W. 1950. The artificial culture of fruit flies and their parasites Proceedings of the Hawaiian Entomological Society 14:163-166"	"Marucci and Clancy 1950"
177	"Mason, A. C."	1934	"Mason, A. C. 1934. Some methods for shipping, feeding and rearing fruit-fly parasites Journal of Economic Entomology 27:891-897"	"Mason 1934"
178	"Mayne, R. and Van Den Bruel, W."	1933	"Mayne, R. and Van Den Bruel, W. 1933. Rapport et recherches sur la mouche de la betterave (Pegomyia hyoscami Panz.) Bulletin de l'Institut Agronomique et des Stations de Recherches de Gembloux 2:177-214, 273-309"	"Mayne and Van Den Bruel 1933"
179	"McLeod, J. H."	1954	"McLeod, J. H. 1954 . Statuses of some introduced parasites and their hosts in British Columbia Proceedings of the Entomological Society of British Columbia 50:19-27"	"McLeod 1954"
180	"McLeod, J. H."	1962	"McLeod, J. H. 1962. Technical Communication No. 2 Commonwealth Institute of Biological Control, Trinidad pp.1-33 In: A Review of the Biological Control Attempts Against Insects and Weeds in Canada. Commonwealth Agricultural Bureaux, Farnham Royal, Bucks, England"	"McLeod 1962"
181	"Melis, A."	1959	"Melis, A. 1959. Le QQQQrecommandationsQQQQ della terza riunione della F.A.O. sulla lotta contro il Dacus e la necessita di osservarle Redia 44:1-28"	"Melis 1959"
182	"Melis, A."	1961	"Melis, A. 1961. L'attivita antidacica in Toscana litoranea nel 1959 Redia 45:1-18"	"Melis 1961"
183	"Melis, A."	1962	"Melis, A. 1962. La difesa dell'olivo nell'attuale momento Redia 47:1-79"	"Melis 1962"
184	"Middlekauff, W. W."	1941	"Middlekauff, W. W. 1941. Some biological observations of the adults of the apple maggot and the cherry fruitflies Journal of Economic Entomology 34:621-624"	"Middlekauff 1941"
185	"Missonnier, J."	1955	"Missonnier, J. 1955. Remarques biologiques et essais de traitements chimiques contre la mouche de la betterave (Pegomyia betae Curt.) Comptes Rendus Hebdomadaires des Seances de l'Academie d'Agriculture de France 41:669-673"	"Missonnier 1955"
186	"Monastero, S."	1931	"Monastero, S. 1931. Un nuovo parassita endofago della mosca delle olive trovato in Altavilla Milcia (Sicilia) Atti della Reale Accademia della Scienze, Lettere e Belle Arti di Palermo (3) 16:195-201"	"Monastero 1931"
187	"Monastero, S."	1933	"Monastero, S. 1933. L'importanza dell'opius nella lotta control la mosca delle olive Atti della Reale Accademia della Scienze, Lettere e Belle Arti di Palermo (3) 17:283-294"	"Monastero 1933"
188	"Monastero, S."	1934	"Monastero, S. 1934c. Sulla probabile utilizzazione dell'Opius siculus Mon. nella lotta contro la mosca dell olive  Atti con. Oliv. merid. sett.                    15-16 settembre 1934-XII"	"Monastero 1934c"
189	"Monastero, S."	1934	"Monastero, S. 1934b. Lo scoperto dell'Opius siculus Mon. in Sicilia e la lotta contro la mosca dell'olivo L'Avanguardia Rurale 1934"	"Monastero 1934b"
190	"Monastero, S."	1934	"Monastero, S. 1934a. Studio sulla posizione sistematica dell'Opius siculus Monastero endofago della mosca delle olive Atti della Reale Accademia della Scienze, Lettere e Belle Arti di Palermo (3) 18:371-390"	"Monastero 1934a"
191	"Monastero, S."	1940	"Monastero, S. 1940. Nuove osservazioni sull'Opius siculus Monastero, parassiti endofago della mosca delle olive Atti della Reale Accademia della Scienze, Lettere e Belle Arti di Palermo (4) 4:144-163"	"Monastero 1940"
192	"Monastero, S."	1955	"Monastero, S. 1955. I diversi metodi di lotta antidacica al vaglio della sperimentatione fatta.  In Sicilia nel 1954 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 1:137-166"	"Monastero 1955"
193	"Monastero, S."	1957	"Monastero, S. 1957a. Cronistoria e stato attuale delle nostre conoscience sulla lotta biologica contro la mosca delle olive (Dacus oleae Gmel.) Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 2:111-130"	"Monastero 1957a"
194	"Monastero, S."	1957	"Monastero, S. 1957c. Recenti acquisizioni scientifiche sulla lotta contro la mosca delle olive Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 2:221-244"	"Monastero 1957c"
195	"Monastero, S."	1957	"Monastero, S. 1957b. Ibernamento, migrazioni e primi sfarfallamenti delle mosche delle olive (Dacus oleae Gmel.) in provincia di Palermo Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 2:199-220"	"Monastero 1957b"
196	"Monastero, S."	1959	"Monastero, S. 1959. Una eccezionale cattura di Opius siculus Mon. nell'annata agraria 1958 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 3:253-260"	"Monastero 1959"
197	"Monastero, S."	1960	"Monastero, S. 1960b. Nuove osservazioni sulla mosca delle olive (Dacus oleae Gmel.) Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 3:269-274"	"Monastero 1960b"
198	"Monastero, S."	1960	"Monastero, S. 1960c. Nuove osservazioni sull'Opius trovato in Sicilia Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 4:1-5"	"Monastero 1960c"
199	"Monastero, S."	1960	"Monastero, S. 1960a. Altra straordinaria cattura di Opius parassiti di Dacus oleae Gmel. in Sicilia, nel 1959 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 3:261-267"	"Monastero 1960a"
200	"Monastero, S."	1962	"Monastero, S. 1962. Nuove osservazioni sull'Opius trovato in Sicilia  Proceedings of the XIth International Congress of Entomology, Vienna 2:742-743"	"Monastero 1962"
201	"Monastero, S. and Genduso, P."	1962	"Monastero, S. and Genduso, P. 1962. La lotta biologica contro la mosca delle olive (possibilita di allevamento e diffusione degli opius trovato in Sicilia) Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 4:31-51"	"Monastero and Genduso 1962"
202	"Monastero, S."	1963	"Monastero, S. 1963. Un nuovo metodo di lotta contro la mosca delle olive (Dacus oleae Gmel.).  La lotta biologica QQQQartificiale.QQQQ Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 5:293-301"	"Monastero 1963"
203	"Monastero, S. and Genduso, P."	1963	"Monastero, S. and Genduso, P. 1963. Prove di lotta biologica artificiale contro la mosca delle olive (Dacus oleae Gmel.) realizzate in pieno campo, a mezzo degli Opius siculus Mon. nel 1962 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 5:45-64"	"Monastero and Genduso 1963"
204	"Monastero, S. and Genduso, P."	1964	"Monastero, S. and Genduso, P. 1964b. Prova di QQQQ lotta biologica artificialeQQQQ contro la mosca delle olive (Dacus oleae Gmel.) eseguita nell'isola di Salina (Eolie) nel 1963 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 5:143-153"	"Monastero and Genduso 1964b"
205	"Monastero, S. and Genduso, P."	1964	"Monastero, S. and Genduso, P. 1964a. Esperimenti di lotta biologica artificiale contro la mosca delle olive (Dacus oleae Gmel.) eseguiti, nel 1964, nell'isola di Salina (Eolie) Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 5:281-289"	"Monastero and Genduso 1964a"
206	"Monastero, S."	1965	"Monastero, S. 1965. Risultati della lotta biologica contro il Dacus oleae Gmel. a mezzo dell'Opius concolor Sz. siculus Mon. Entomophaga 10:335-338"	"Monastero 1965"
207	"Monastero, S. and Delanoue, P."	1965	"Monastero, S. and Delanoue, P. 1965. Lotta biologica artificiale contro la mosca delle olive (Dacus oleae Gmel.) a mezzo dell'Opius concolor Sz. siculus Mon. nelle isole Eolie (Sicilia) Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 6:61-97"	"Monastero and Delanoue 1965"
208	"Monastero, S. and Delanoue, P."	1966	"Monastero, S. and Delanoue, P. 1966a. Lutte biologique experimentale contre la mouche de l'olive (Dacus oleae Gmel.) au moyen d'Opius concolor Szepl. siculus Mon. dans les Iles Eoliennes (Sicele) en 1965 Entomophaga 11:411-432"	"Monastero and Delanoue 1966a"
209	"Monastero, S. and Delanoue, P."	1966	"Monastero, S. and Delanoue, P. 1966b. Un grande esperimento di lotta biologica artificiale contro la mosca delle olive (Dacus oleae Gmel.) a mezzo dell'Opius c. Sz. siculus Mon. in Sicilia Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 6:145-148"	"Monastero and Delanoue 1966b"
210	"Monastero, S. and Delanoue, P."	1967	"Monastero, S. and Delanoue, P. 1967. Premiere experimenation a grande echelle, de lutte biologique contre la mouche de l'olive (Dacus oleae Gmel.) au moyen d'Opius concolor Szepl. (=siculus Mon.) en Sicile Entomophaga 12:381-398"	"Monastero and Delanoue 1967"
211	"Monastero, S."	1968	"Monastero, S. 1968. Nota sui lanci di Opius concolor Szepl. fatti nell'isola di Chalki (Grecia) nel 1965 Bollettino dell'Istituto di Entomologia Agraria e dell'Osservatorio di Fitopatologia di Palermo 7:143-146"	"Monastero 1968"
212	"Moutia, A."	1932	"Moutia, A. 1932. Entomological division Report of the Department of Agriculture, Mauritius 1931:43-51"	"Moutia 1932"
213	"Moutia, A."	1934	"Moutia, A. 1934. Entomological division Report of the Department of Agriculture, Mauritius 1933:25-26"	"Moutia 1934"
